entidad,municipio,seccion,section_id,municipio_nombre,distrito_local,distrito_federal,pan_2018_votos,pan_2021_votos,total_2018,total_2021,pct_pan_2018,pct_pan_2021,delta_pan_pp,has_data,issue_type,vote_share_bin,delta_bin,bivariate_class,source_rows_2018,source_rows_2021
11,020,1465,110201465,LEON,5,,231,187,497,383,46.478873239436616,48.82506527415144,2.346192034714825,True,none,mid,stable,stable_mid,2,2
11,020,1466,110201466,LEON,5,,225,241,401,369,56.10972568578554,65.31165311653116,9.20192743074562,True,none,high,stable,stable_high,1,1
11,020,1467,110201467,LEON,5,,311,303,546,476,56.95970695970696,63.65546218487395,6.695755225166984,True,none,high,stable,stable_high,2,2
11,020,1468,110201468,LEON,5,,367,340,808,633,45.42079207920792,53.71248025276461,8.291688173556686,True,none,mid,stable,stable_mid,3,3
11,020,1469,110201469,LEON,5,,244,250,391,360,62.40409207161125,69.44444444444444,7.0403523728331905,True,none,high,stable,stable_high,2,2
11,020,1470,110201470,LEON,3,,82,73,120,108,68.33333333333333,67.5925925925926,-0.7407407407407334,True,none,high,stable,stable_high,1,1
11,020,1471,110201471,LEON,3,,45,35,80,69,56.25,50.72463768115942,-5.525362318840578,True,none,mid,stable,stable_mid,1,1
11,020,1472,110201472,LEON,3,,172,141,246,182,69.91869918699187,77.47252747252747,7.553828285535602,True,none,high,stable,stable_high,2,2
11,020,1473,110201473,LEON,3,,753,1119,1245,1407,60.48192771084337,79.53091684434968,19.048989133506304,True,none,high,growth,growth_high,3,4
11,020,1474,110201474,LEON,6,,198,178,363,310,54.54545454545454,57.41935483870968,2.87390029325514,True,none,mid,stable,stable_mid,2,2
11,020,1475,110201475,LEON,6,,123,138,208,204,59.13461538461539,67.64705882352942,8.512443438914033,True,none,high,stable,stable_high,1,1
11,020,1476,110201476,LEON,6,,82,111,140,138,58.57142857142858,80.43478260869566,21.86335403726708,True,none,high,growth,growth_high,1,1
11,020,1478,110201478,LEON,3,,379,358,504,485,75.1984126984127,73.81443298969073,-1.3839797087219665,True,none,high,stable,stable_high,2,2
11,020,1479,110201479,LEON,3,,455,454,1271,768,35.798583792289534,59.114583333333336,23.3159995410438,True,none,mid,growth,growth_mid,3,4
11,020,1480,110201480,LEON,3,,605,592,1208,1073,50.08278145695364,55.172413793103445,5.089632336149805,True,none,mid,stable,stable_mid,4,4
11,020,1481,110201481,LEON,3,,1069,1481,2375,2353,45.01052631578947,62.94092647683808,17.93040016104861,True,none,high,growth,growth_high,6,6
11,020,1482,110201482,LEON,6,,122,186,385,411,31.68831168831169,45.25547445255474,13.567162764243054,True,none,mid,growth,growth_mid,2,2
11,020,1483,110201483,LEON,5,,625,840,1232,1713,50.73051948051948,49.036777583187394,-1.6937418973320888,True,none,mid,stable,stable_mid,7,9
11,020,1485,110201485,LEON,6,,677,459,1257,1017,53.858392999204455,45.13274336283185,-8.725649636372601,True,none,mid,stable,stable_mid,5,5
11,020,1486,110201486,LEON,6,,163,146,324,240,50.308641975308646,60.83333333333333,10.524691358024683,True,none,high,growth,growth_high,2,2
11,020,1487,110201487,LEON,6,,797,1052,1524,1689,52.29658792650918,62.28537596210776,9.988788035598574,True,none,high,stable,stable_high,5,6
11,020,1488,110201488,LEON,6,,250,218,503,454,49.70178926441352,48.01762114537445,-1.6841681190390716,True,none,mid,stable,stable_mid,2,3
11,020,1489,110201489,LEON,6,,1151,988,2322,1917,49.56933677863911,51.53886280646845,1.969526027829339,True,none,mid,stable,stable_mid,8,9
11,020,1491,110201491,LEON,5,,705,585,1579,1295,44.648511716276126,45.173745173745175,0.5252334574690494,True,none,mid,stable,stable_mid,6,7
11,020,1492,110201492,LEON,5,,943,804,1988,1790,47.43460764587525,44.91620111731844,-2.5184065285568167,True,none,mid,stable,stable_mid,7,9
11,020,1497,110201497,LEON,6,,341,358,921,841,37.02497285559175,42.568370986920335,5.543398131328587,True,none,mid,stable,stable_mid,3,4
11,020,1498,110201498,LEON,6,,214,207,471,411,45.43524416135881,50.36496350364964,4.929719342290831,True,none,mid,stable,stable_mid,2,2
11,020,1499,110201499,LEON,6,,389,307,691,571,56.295224312590456,53.76532399299475,-2.529900319595704,True,none,mid,stable,stable_mid,2,2
11,020,1501,110201501,LEON,5,,630,440,1366,959,46.12005856515373,45.88112617309697,-0.23893239205675343,True,none,mid,stable,stable_mid,5,5
11,020,1502,110201502,LEON,5,,913,668,2071,1463,44.084983099951714,45.65960355434039,1.574620454388679,True,none,mid,stable,stable_mid,8,9
11,020,1503,110201503,LEON,6,,149,169,298,278,50.0,60.79136690647482,10.79136690647482,True,none,high,growth,growth_high,1,1
11,020,1504,110201504,LEON,6,,558,579,1261,973,44.25059476605868,59.50668036998972,15.25608560393104,True,none,mid,growth,growth_mid,5,5
11,020,1505,110201505,LEON,6,,186,179,419,350,44.39140811455847,51.142857142857146,6.751449028298673,True,none,mid,stable,stable_mid,2,2
11,020,1506,110201506,LEON,6,,261,249,715,551,36.5034965034965,45.19056261343013,8.687066109933632,True,none,mid,stable,stable_mid,3,3
11,020,1507,110201507,LEON,5,,194,293,260,437,74.61538461538461,67.04805491990847,-7.567329695476147,True,none,high,stable,stable_high,2,2
11,020,1511,110201511,LEON,5,,366,286,604,468,60.59602649006622,61.11111111111112,0.5150846210448989,True,none,high,stable,stable_high,2,2
11,020,1512,110201512,LEON,6,,290,315,543,482,53.40699815837937,65.35269709543569,11.945698937056314,True,none,high,growth,growth_high,2,2
11,020,1513,110201513,LEON,6,,385,503,688,722,55.9593023255814,69.66759002770083,13.708287702119428,True,none,high,growth,growth_high,2,2
11,020,1514,110201514,LEON,11,,225,225,372,298,60.483870967741936,75.50335570469798,15.019484736956045,True,none,high,growth,growth_high,1,1
11,020,1515,110201515,LEON,11,,321,355,489,430,65.6441717791411,82.55813953488372,16.91396775574262,True,none,high,growth,growth_high,1,1
11,020,1516,110201516,LEON,11,,450,504,689,673,65.31204644412192,74.888558692422,9.576512248300077,True,none,high,stable,stable_high,2,2
11,020,1517,110201517,LEON,11,,429,533,698,679,61.46131805157593,78.4977908689249,17.036472817348965,True,none,high,growth,growth_high,2,2
11,020,1518,110201518,LEON,11,,515,789,921,1315,55.91748099891423,60.0,4.082519001085771,True,none,high,stable,stable_high,3,4
11,020,1519,110201519,LEON,11,,452,488,623,617,72.55216693418942,79.09238249594813,6.540215561758714,True,none,high,stable,stable_high,2,2
11,020,1520,110201520,LEON,11,,244,278,330,326,73.93939393939394,85.2760736196319,11.336679680237964,True,none,high,growth,growth_high,1,1
11,020,1521,110201521,LEON,11,,229,242,368,318,62.22826086956522,76.10062893081762,13.872368061252402,True,none,high,growth,growth_high,1,1
11,020,1522,110201522,LEON,11,,229,247,503,394,45.52683896620278,62.69035532994924,17.16351636374646,True,none,high,growth,growth_high,2,1
11,020,1523,110201523,LEON,11,,213,203,452,348,47.12389380530973,58.333333333333336,11.209439528023609,True,none,mid,growth,growth_mid,1,1
11,020,1524,110201524,LEON,11,,261,228,444,352,58.78378378378378,64.77272727272727,5.988943488943484,True,none,high,stable,stable_high,1,1
11,020,1525,110201525,LEON,11,,256,241,504,447,50.79365079365079,53.91498881431768,3.12133802066689,True,none,mid,stable,stable_mid,2,2
11,020,1526,110201526,LEON,11,,367,365,620,548,59.193548387096776,66.6058394160584,7.412291028961626,True,none,high,stable,stable_high,2,2
11,020,1527,110201527,LEON,11,,283,328,417,416,67.86570743405275,78.84615384615384,10.980446412101088,True,none,high,growth,growth_high,1,1
11,020,1528,110201528,LEON,11,,344,406,511,510,67.31898238747553,79.6078431372549,12.288860749779374,True,none,high,growth,growth_high,1,1
11,020,1529,110201529,LEON,11,,444,476,694,627,63.97694524495677,75.9170653907496,11.940120145792832,True,none,high,growth,growth_high,2,2
11,020,1530,110201530,LEON,11,,389,342,702,617,55.41310541310541,55.42949756888168,0.016392155776266293,True,none,mid,stable,stable_mid,2,2
11,020,1531,110201531,LEON,11,,365,351,740,630,49.32432432432432,55.71428571428572,6.3899613899614,True,none,mid,stable,stable_mid,2,2
11,020,1532,110201532,LEON,11,,505,571,940,841,53.72340425531915,67.89536266349585,14.171958408176693,True,none,high,growth,growth_high,2,2
11,020,1533,110201533,LEON,11,,381,392,699,651,54.506437768240346,60.215053763440864,5.7086159952005175,True,none,high,stable,stable_high,2,2
11,020,1534,110201534,LEON,11,,345,386,639,574,53.990610328638496,67.24738675958189,13.25677643094339,True,none,high,growth,growth_high,2,2
11,020,1535,110201535,LEON,11,,208,422,326,640,63.80368098159509,65.9375,2.133819018404907,True,none,high,stable,stable_high,2,2
11,020,1536,110201536,LEON,11,,0,253,0,423,,59.81087470449173,,False,missing_2018,no_data,no_data,no_data,1,1
11,020,1537,110201537,LEON,11,,366,320,679,529,53.90279823269514,60.49149338374291,6.588695151047773,True,none,high,stable,stable_high,2,2
11,020,1538,110201538,LEON,11,,0,329,0,571,,57.61821366024519,,False,missing_2018,no_data,no_data,no_data,2,2
11,020,1539,110201539,LEON,11,,301,249,594,512,50.67340067340067,48.6328125,-2.0405881734006712,True,none,mid,stable,stable_mid,2,2
11,020,1540,110201540,LEON,11,,244,194,454,383,53.74449339207048,50.65274151436031,-3.0917518777101733,True,none,mid,stable,stable_mid,2,2
11,020,1541,110201541,LEON,11,,184,170,326,268,56.44171779141104,63.43283582089553,6.99111802948449,True,none,high,stable,stable_high,1,1
11,020,1542,110201542,LEON,11,,141,148,279,254,50.53763440860215,58.26771653543307,7.730082126830915,True,none,mid,stable,stable_mid,1,1
11,020,1543,110201543,LEON,11,,253,253,525,445,48.19047619047619,56.853932584269664,8.663456393793474,True,none,mid,stable,stable_mid,2,2
11,020,1544,110201544,LEON,11,,241,253,397,346,60.70528967254408,73.121387283237,12.416097610692916,True,none,high,growth,growth_high,1,1
11,020,1545,110201545,LEON,11,,315,335,506,470,62.25296442687747,71.27659574468085,9.023631317803378,True,none,high,stable,stable_high,2,2
11,020,1546,110201546,LEON,11,,327,282,618,550,52.9126213592233,51.27272727272727,-1.639894086496028,True,none,mid,stable,stable_mid,2,2
11,020,1547,110201547,LEON,11,,480,479,856,770,56.07476635514018,62.20779220779221,6.1330258526520325,True,none,high,stable,stable_high,2,2
11,020,1548,110201548,LEON,11,,518,551,859,772,60.30267753201397,71.37305699481865,11.07037946280468,True,none,high,growth,growth_high,2,2
11,020,1549,110201549,LEON,11,,204,205,414,381,49.275362318840585,53.805774278215225,4.530411959374639,True,none,mid,stable,stable_mid,1,1
11,020,1550,110201550,LEON,11,,202,211,400,354,50.5,59.6045197740113,9.104519774011301,True,none,mid,stable,stable_mid,1,1
11,020,1551,110201551,LEON,11,,153,130,318,251,48.11320754716981,51.79282868525896,3.6796211380891535,True,none,mid,stable,stable_mid,1,1
11,020,1552,110201552,LEON,11,,371,253,804,545,46.14427860696517,46.42201834862386,0.2777397416586851,True,none,mid,stable,stable_mid,2,2
11,020,1553,110201553,LEON,11,,329,259,618,468,53.23624595469255,55.34188034188035,2.1056343871877985,True,none,mid,stable,stable_mid,2,2
11,020,1554,110201554,LEON,11,,350,264,662,579,52.87009063444109,45.59585492227979,-7.2742357121613,True,none,mid,stable,stable_mid,2,2
11,020,1555,110201555,LEON,11,,310,208,603,462,51.40961857379768,45.02164502164502,-6.387973552152658,True,none,mid,stable,stable_mid,2,2
11,020,1556,110201556,LEON,11,,293,219,621,489,47.18196457326892,44.785276073619634,-2.3966884996492865,True,none,mid,stable,stable_mid,2,2
11,020,1557,110201557,LEON,11,,324,226,655,555,49.46564885496183,40.72072072072072,-8.744928134241107,True,none,mid,stable,stable_mid,2,2
11,020,1558,110201558,LEON,11,,459,445,978,857,46.93251533742331,51.92532088681448,4.992805549391171,True,none,mid,stable,stable_mid,3,3
11,020,1559,110201559,LEON,11,,446,389,829,693,53.79975874547648,56.132756132756136,2.3329973872796543,True,none,mid,stable,stable_mid,2,2
11,020,1560,110201560,LEON,11,,256,280,589,544,43.46349745331069,51.47058823529412,8.007090781983436,True,none,mid,stable,stable_mid,2,2
11,020,1561,110201561,LEON,11,,840,951,1544,1413,54.40414507772021,67.3036093418259,12.899464264105696,True,none,high,growth,growth_high,3,3
11,020,1562,110201562,LEON,11,,429,511,854,802,50.23419203747073,63.71571072319202,13.48151868572129,True,none,high,growth,growth_high,2,2
11,020,1563,110201563,LEON,11,,347,355,627,554,55.34290271132376,64.07942238267148,8.736519671347722,True,none,high,stable,stable_high,2,2
11,020,1564,110201564,LEON,11,,448,512,773,716,57.95601552393273,71.50837988826815,13.552364364335425,True,none,high,growth,growth_high,2,2
11,020,1565,110201565,LEON,11,,377,396,708,612,53.24858757062147,64.70588235294117,11.457294782319707,True,none,high,growth,growth_high,2,2
11,020,1566,110201566,LEON,11,,419,390,913,812,45.89266155531216,48.02955665024631,2.136895094934154,True,none,mid,stable,stable_mid,2,2
11,020,1567,110201567,LEON,11,,373,347,796,680,46.85929648241206,51.02941176470588,4.170115282293814,True,none,mid,stable,stable_mid,2,2
11,020,1568,110201568,LEON,11,,259,218,523,426,49.521988527724666,51.173708920187785,1.651720392463119,True,none,mid,stable,stable_mid,2,2
11,020,1569,110201569,LEON,11,,280,225,609,487,45.97701149425287,46.201232032854215,0.22422053860134383,True,none,mid,stable,stable_mid,2,2
11,020,1570,110201570,LEON,11,,514,588,800,813,64.25,72.32472324723247,8.07472324723247,True,none,high,stable,stable_high,3,4
11,020,1571,110201571,LEON,11,,163,144,340,276,47.94117647058824,52.17391304347826,4.232736572890019,True,none,mid,stable,stable_mid,1,1
11,020,1572,110201572,LEON,11,,208,163,374,306,55.61497326203209,53.26797385620915,-2.3469994058229346,True,none,mid,stable,stable_mid,1,1
11,020,1573,110201573,LEON,11,,157,135,315,244,49.84126984126984,55.32786885245902,5.486599011189178,True,none,mid,stable,stable_mid,1,1
11,020,1574,110201574,LEON,11,,384,328,648,528,59.25925925925925,62.121212121212125,2.8619528619528722,True,none,high,stable,stable_high,2,2
11,020,1575,110201575,LEON,11,,310,276,567,491,54.673721340388006,56.211812627291245,1.5380912869032386,True,none,mid,stable,stable_mid,3,2
11,020,1576,110201576,LEON,11,,308,290,495,412,62.22222222222222,70.3883495145631,8.166127292340882,True,none,high,stable,stable_high,1,1
11,020,1577,110201577,LEON,11,,303,249,591,509,51.26903553299492,48.919449901768175,-2.349585631226745,True,none,mid,stable,stable_mid,2,2
11,020,1578,110201578,LEON,11,,205,187,395,334,51.89873417721519,55.98802395209581,4.089289774880619,True,none,mid,stable,stable_mid,1,1
11,020,1579,110201579,LEON,11,,160,131,296,265,54.054054054054056,49.43396226415094,-4.620091789903114,True,none,mid,stable,stable_mid,1,1
11,020,1580,110201580,LEON,11,,181,166,326,309,55.52147239263804,53.72168284789643,-1.799789544741607,True,none,mid,stable,stable_mid,1,1
11,020,1581,110201581,LEON,11,,488,461,896,772,54.46428571428571,59.71502590673576,5.250740192450053,True,none,mid,stable,stable_mid,2,2
11,020,1582,110201582,LEON,11,,334,343,616,566,54.22077922077923,60.60070671378092,6.379927493001695,True,none,high,stable,stable_high,2,2
11,020,1583,110201583,LEON,11,,568,648,1079,1001,52.64133456904542,64.73526473526474,12.093930166219316,True,none,high,growth,growth_high,3,3
11,020,1584,110201584,LEON,11,,307,347,609,555,50.41050903119869,62.52252252252253,12.112013491323836,True,none,high,growth,growth_high,2,2
11,020,1585,110201585,LEON,11,,1657,1682,3433,3010,48.26682202155549,55.88039867109634,7.613576649540846,True,none,mid,stable,stable_mid,8,9
11,020,1586,110201586,LEON,11,,373,349,705,620,52.90780141843972,56.29032258064516,3.3825211622054425,True,none,mid,stable,stable_mid,2,2
11,020,1587,110201587,LEON,11,,326,312,645,548,50.542635658914726,56.934306569343065,6.3916709104283385,True,none,mid,stable,stable_mid,2,2
11,020,1588,110201588,LEON,11,,330,556,682,891,48.38709677419355,62.40179573512907,14.014698960935519,True,none,high,growth,growth_high,3,3
11,020,1589,110201589,LEON,11,,412,368,852,680,48.35680751173709,54.11764705882353,5.760839547086441,True,none,mid,stable,stable_mid,2,2
11,020,1590,110201590,LEON,11,,451,426,941,759,47.92773645058448,56.126482213438734,8.198745762854251,True,none,mid,stable,stable_mid,3,3
11,020,1591,110201591,LEON,11,,509,414,1077,889,47.26090993500464,46.56917885264342,-0.6917310823612226,True,none,mid,stable,stable_mid,3,3
11,020,1592,110201592,LEON,11,,358,258,710,574,50.42253521126761,44.94773519163763,-5.474800019629974,True,none,mid,stable,stable_mid,2,2
11,020,1593,110201593,LEON,11,,402,285,789,646,50.95057034220533,44.11764705882353,-6.8329232833818025,True,none,mid,stable,stable_mid,3,2
11,020,1594,110201594,LEON,11,,393,347,789,675,49.80988593155893,51.40740740740741,1.597521475848481,True,none,mid,stable,stable_mid,2,2
11,020,1595,110201595,LEON,11,,287,222,557,483,51.526032315978455,45.962732919254655,-5.563299396723799,True,none,mid,stable,stable_mid,2,2
11,020,1596,110201596,LEON,11,,329,296,637,579,51.64835164835166,51.12262521588946,-0.5257264324622,True,none,mid,stable,stable_mid,2,2
11,020,1597,110201597,LEON,11,,194,154,364,321,53.2967032967033,47.97507788161994,-5.321625415083361,True,none,mid,stable,stable_mid,1,1
11,020,1598,110201598,LEON,11,,288,242,564,490,51.06382978723404,49.38775510204081,-1.6760746851932282,True,none,mid,stable,stable_mid,2,2
11,020,1599,110201599,LEON,11,,223,180,456,366,48.90350877192983,49.18032786885246,0.2768190969226296,True,none,mid,stable,stable_mid,2,2
11,020,1600,110201600,LEON,11,,267,261,571,483,46.760070052539405,54.03726708074535,7.277197028205947,True,none,mid,stable,stable_mid,2,2
11,020,1601,110201601,LEON,11,,297,247,607,513,48.92915980230643,48.14814814814815,-0.7810116541582772,True,none,mid,stable,stable_mid,2,2
11,020,1602,110201602,LEON,5,,165,95,330,240,50.0,39.58333333333333,-10.416666666666671,True,none,low,decline,decline_low,1,1
11,020,1603,110201603,LEON,11,,391,251,759,394,51.51515151515152,63.70558375634518,12.190432241193655,True,none,high,growth,growth_high,2,2
11,020,1604,110201604,LEON,11,,1000,1005,1907,1659,52.43838489774515,60.57866184448463,8.140276946739476,True,none,high,stable,stable_high,5,5
11,020,1605,110201605,LEON,11,,303,286,691,613,43.849493487698986,46.6557911908646,2.806297703165612,True,none,mid,stable,stable_mid,2,2
11,020,1606,110201606,LEON,11,,297,240,534,477,55.61797752808989,50.31446540880504,-5.3035121192848464,True,none,mid,stable,stable_mid,2,2
11,020,1607,110201607,LEON,11,,212,184,383,355,55.35248041775457,51.83098591549295,-3.5214945022616178,True,none,mid,stable,stable_mid,1,1
11,020,1608,110201608,LEON,11,,289,243,583,456,49.57118353344768,53.289473684210535,3.7182901507628543,True,none,mid,stable,stable_mid,2,2
11,020,1609,110201609,LEON,11,,401,354,737,640,54.409769335142464,55.3125,0.9027306648575362,True,none,mid,stable,stable_mid,2,2
11,020,1610,110201610,LEON,11,,329,263,599,490,54.92487479131887,53.67346938775511,-1.2514054035637585,True,none,mid,stable,stable_mid,2,2
11,020,1611,110201611,LEON,11,,362,309,959,714,37.74765380604797,43.27731092436975,5.529657118321779,True,none,mid,stable,stable_mid,3,3
11,020,1612,110201612,LEON,11,,424,352,848,775,50.0,45.41935483870968,-4.58064516129032,True,none,mid,stable,stable_mid,3,4
11,020,1613,110201613,LEON,11,,1794,1877,3504,3237,51.1986301369863,57.98578931109052,6.787159174104218,True,none,mid,stable,stable_mid,8,9
11,020,1615,110201615,LEON,11,,252,240,528,472,47.72727272727273,50.84745762711864,3.12018489984591,True,none,mid,stable,stable_mid,2,2
11,020,1616,110201616,LEON,11,,310,310,633,520,48.973143759873615,59.61538461538461,10.642240855510998,True,none,mid,growth,growth_mid,2,2
11,020,1617,110201617,LEON,11,,489,513,988,836,49.49392712550607,61.36363636363637,11.869709238130298,True,none,high,growth,growth_high,3,3
11,020,1618,110201618,LEON,11,,148,316,619,570,23.909531502423263,55.43859649122807,31.529064988804805,True,none,mid,growth,growth_mid,2,2
11,020,1619,110201619,LEON,11,,346,335,680,597,50.882352941176464,56.11390284757118,5.231549906394719,True,none,mid,stable,stable_mid,2,2
11,020,1620,110201620,LEON,11,,1535,1190,3184,2406,48.20979899497488,49.459684123025774,1.2498851280508916,True,none,mid,stable,stable_mid,9,9
11,020,1621,110201621,LEON,11,,340,348,722,619,47.09141274238228,56.21970920840064,9.128296466018355,True,none,mid,stable,stable_mid,2,2
11,020,1622,110201622,LEON,11,,197,184,434,339,45.39170506912442,54.27728613569322,8.885581066568797,True,none,mid,stable,stable_mid,1,1
11,020,1623,110201623,LEON,11,,317,239,641,527,49.453978159126365,45.35104364326376,-4.102934515862607,True,none,mid,stable,stable_mid,2,2
11,020,1624,110201624,LEON,11,,289,242,543,456,53.22283609576427,53.07017543859649,-0.15266065716777888,True,none,mid,stable,stable_mid,2,2
11,020,1625,110201625,LEON,11,,289,261,664,565,43.52409638554217,46.19469026548673,2.6705938799445548,True,none,mid,stable,stable_mid,3,3
11,020,1626,110201626,LEON,11,,698,697,1279,1159,54.573885848319,60.13805004314064,5.564164194821636,True,none,high,stable,stable_high,3,4
11,020,1627,110201627,LEON,5,,651,612,1272,1118,51.17924528301887,54.74060822898033,3.5613629459614558,True,none,mid,stable,stable_mid,4,5
11,020,1628,110201628,LEON,11,,288,195,531,430,54.23728813559322,45.34883720930232,-8.8884509262909,True,none,mid,stable,stable_mid,2,2
11,020,1629,110201629,LEON,11,,473,348,1025,774,46.14634146341464,44.96124031007752,-1.185101153337122,True,none,mid,stable,stable_mid,3,3
11,020,1630,110201630,LEON,11,,306,306,641,534,47.737909516380654,57.30337078651685,9.565461270136197,True,none,mid,stable,stable_mid,2,2
11,020,1631,110201631,LEON,11,,839,761,1883,1578,44.55655868295273,48.2256020278834,3.669043344930664,True,none,mid,stable,stable_mid,6,6
11,020,1635,110201635,LEON,11,,956,975,1912,1758,50.0,55.46075085324232,5.460750853242317,True,none,mid,stable,stable_mid,5,5
11,020,1636,110201636,LEON,11,,249,218,494,409,50.40485829959515,53.30073349633252,2.8958751967373715,True,none,mid,stable,stable_mid,2,2
11,020,1637,110201637,LEON,11,,269,225,602,487,44.6843853820598,46.201232032854215,1.5168466507944132,True,none,mid,stable,stable_mid,2,2
11,020,1638,110201638,LEON,11,,202,151,524,429,38.54961832061068,35.1981351981352,-3.3514831224754857,True,none,low,stable,stable_low,2,2
11,020,1639,110201639,LEON,11,,261,253,666,575,39.18918918918919,44.0,4.810810810810807,True,none,mid,stable,stable_mid,2,2
11,020,1640,110201640,LEON,5,,211,128,439,304,48.063781321184514,42.10526315789473,-5.9585181632897815,True,none,mid,stable,stable_mid,2,2
11,020,1641,110201641,LEON,11,,1194,948,2482,1983,48.10636583400483,47.806354009077154,-0.3000118249276795,True,none,mid,stable,stable_mid,7,8
11,020,1645,110201645,LEON,11,,734,586,1532,1153,47.911227154047,50.82393755420642,2.912710400159419,True,none,mid,stable,stable_mid,5,5
11,020,1646,110201646,LEON,11,,723,570,1600,1269,45.1875,44.91725768321513,-0.27024231678487354,True,none,mid,stable,stable_mid,5,6
11,020,1648,110201648,LEON,5,,208,136,342,260,60.81871345029239,52.30769230769232,-8.511021142600072,True,none,mid,stable,stable_mid,1,1
11,020,1649,110201649,LEON,11,,395,386,1095,849,36.07305936073059,45.46525323910483,9.392193878374243,True,none,mid,stable,stable_mid,3,4
11,020,1650,110201650,LEON,11,,340,292,961,745,35.37981269510926,39.19463087248322,3.814818177373965,True,none,low,stable,stable_low,3,3
11,020,1651,110201651,LEON,11,,541,524,1022,903,52.93542074363992,58.02879291251384,5.093372168873927,True,none,mid,stable,stable_mid,4,4
11,020,1652,110201652,LEON,11,,478,654,1633,1438,29.271279853031228,45.47983310152991,16.208553248498685,True,none,mid,growth,growth_mid,7,8
11,020,1653,110201653,LEON,11,,1001,1483,1733,2115,57.761107905366416,70.11820330969267,12.357095404326259,True,none,high,growth,growth_high,5,7
11,020,1654,110201654,LEON,6,,482,463,864,707,55.78703703703704,65.48797736916548,9.70094033212844,True,none,high,stable,stable_high,3,3
11,020,1655,110201655,LEON,11,,457,438,923,814,49.51245937161431,53.8083538083538,4.295894436739488,True,none,mid,stable,stable_mid,3,3
11,020,1656,110201656,LEON,11,,279,255,535,420,52.149532710280376,60.71428571428571,8.564753004005333,True,none,high,stable,stable_high,2,2
11,020,1657,110201657,LEON,11,,414,355,884,619,46.83257918552036,57.35056542810986,10.517986242589501,True,none,mid,growth,growth_mid,3,3
11,020,1658,110201658,LEON,11,,982,887,2158,1825,45.50509731232623,48.6027397260274,3.0976424137011733,True,none,mid,stable,stable_mid,7,8
11,020,1659,110201659,LEON,11,,314,310,550,554,57.09090909090909,55.95667870036101,-1.1342303905480833,True,none,mid,stable,stable_mid,2,3
11,020,1660,110201660,LEON,6,,277,180,636,451,43.55345911949686,39.91130820399113,-3.6421509155057237,True,none,low,stable,stable_low,2,2
11,020,1661,110201661,LEON,6,,430,284,894,624,48.09843400447427,45.51282051282051,-2.58561349165376,True,none,mid,stable,stable_mid,3,4
11,020,1662,110201662,LEON,11,,521,468,1117,872,46.64279319606088,53.669724770642205,7.026931574581326,True,none,mid,stable,stable_mid,4,4
11,020,1663,110201663,LEON,11,,697,566,1056,892,66.00378787878788,63.45291479820629,-2.5508730805815887,True,none,high,stable,stable_high,3,3
11,020,1664,110201664,LEON,11,,657,460,1252,1080,52.47603833865815,42.5925925925926,-9.883445746065547,True,none,mid,stable,stable_mid,4,4
11,020,1665,110201665,LEON,11,,760,532,1337,940,56.84367988032909,56.59574468085107,-0.24793519947802167,True,none,mid,stable,stable_mid,4,5
11,020,1666,110201666,LEON,11,,190,203,365,334,52.05479452054794,60.77844311377245,8.72364859322451,True,none,high,stable,stable_high,1,1
11,020,1667,110201667,LEON,11,,546,601,1433,1243,38.10188415910677,48.35076427996782,10.248880120861052,True,none,mid,growth,growth_mid,4,4
11,020,1668,110201668,LEON,11,,389,280,791,599,49.17825537294564,46.74457429048415,-2.43368108246149,True,none,mid,stable,stable_mid,3,3
11,020,1669,110201669,LEON,11,,341,293,763,580,44.69200524246396,50.51724137931034,5.825236136846385,True,none,mid,stable,stable_mid,3,3
11,020,1670,110201670,LEON,11,,140,95,471,236,29.723991507431,40.25423728813559,10.530245780704593,True,none,mid,growth,growth_mid,2,2
11,020,1671,110201671,LEON,11,,255,196,495,411,51.51515151515152,47.688564476885645,-3.8265870382658775,True,none,mid,stable,stable_mid,2,2
11,020,1672,110201672,LEON,11,,466,413,929,789,50.16146393972013,52.3447401774398,2.1832762377196744,True,none,mid,stable,stable_mid,3,3
11,020,1673,110201673,LEON,11,,265,216,489,412,54.19222903885481,52.42718446601942,-1.765044572835393,True,none,mid,stable,stable_mid,2,2
11,020,1674,110201674,LEON,3,,981,933,1899,1657,51.65876777251185,56.30657815328908,4.64781038077723,True,none,mid,stable,stable_mid,5,5
11,020,1675,110201675,LEON,3,,1030,1066,2022,1846,50.939663699307616,57.74647887323944,6.806815173931824,True,none,mid,stable,stable_mid,5,6
11,020,1676,110201676,LEON,3,,458,403,836,664,54.78468899521531,60.69277108433735,5.90808208912204,True,none,high,stable,stable_high,2,2
11,020,1677,110201677,LEON,3,,958,790,1865,1522,51.36729222520108,51.9053876478318,0.5380954226307182,True,none,mid,stable,stable_mid,6,6
11,020,1678,110201678,LEON,3,,319,343,587,512,54.34412265758092,66.9921875,12.648064842419082,True,none,high,growth,growth_high,2,2
11,020,1679,110201679,LEON,3,,426,419,713,635,59.74754558204769,65.98425196850394,6.236706386456248,True,none,high,stable,stable_high,2,2
11,020,1680,110201680,LEON,3,,420,396,736,643,57.06521739130434,61.58631415241057,4.521096761106236,True,none,high,stable,stable_high,2,2
11,020,1682,110201682,LEON,3,,404,458,745,671,54.22818791946309,68.25633383010432,14.028145910641236,True,none,high,growth,growth_high,2,2
